Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)"
Actual,Melanoma of the skin,1994,Males,10-14,0,0.0
Actual,Melanoma of the skin,1994,Males,15-19,1,0.2
Actual,Melanoma of the skin,1994,Males,20-24,4,0.5
Actual,Melanoma of the skin,1994,Males,25-29,5,0.7
Actual,Melanoma of the skin,1994,Males,30-34,12,1.6
Actual,Melanoma of the skin,1994,Males,35-39,22,3.2
Actual,Melanoma of the skin,1994,Males,40-44,39,5.9
Actual,Melanoma of the skin,1994,Males,45-49,39,6.3
Actual,Melanoma of the skin,1994,Males,50-54,43,9.1
Actual,Melanoma of the skin,1994,Males,55-59,33,8.4
Actual,Melanoma of the skin,1994,Males,60-64,68,19.2
Actual,Melanoma of the skin,1994,Males,65-69,91,27.4
Actual,Melanoma of the skin,1994,Males,70-74,84,31.9
Actual,Melanoma of the skin,1994,Males,75-79,79,48.5
Actual,Melanoma of the skin,1994,Males,80-84,57,58.0
Actual,Melanoma of the skin,1994,Males,85-89,23,57.9
Actual,Melanoma of the skin,1994,Males,90+,9,66.8
Actual,Melanoma of the skin,1994,Males,All ages combined,609,6.9
Actual,Melanoma of the skin,1995,Males,00-04,0,0.0
Actual,Melanoma of the skin,1995,Males,05-09,0,0.0
Actual,Melanoma of the skin,1995,Males,10-14,0,0.0
Actual,Melanoma of the skin,1995,Males,15-19,3,0.5
Actual,Melanoma of the skin,1995,Males,20-24,1,0.1
Actual,Melanoma of the skin,1995,Males,25-29,13,1.9
Actual,Melanoma of the skin,1995,Males,30-34,15,2.1
Actual,Melanoma of the skin,1995,Males,35-39,18,2.5
Actual,Melanoma of the skin,1995,Males,40-44,40,6.0
Actual,Melanoma of the skin,1995,Males,45-49,32,5.1
Actual,Melanoma of the skin,1995,Males,50-54,39,7.9
Actual,Melanoma of the skin,1995,Males,55-59,46,11.4
Actual,Melanoma of the skin,1995,Males,60-64,64,18.2
Actual,Melanoma of the skin,1995,Males,65-69,75,22.5
Actual,Melanoma of the skin,1995,Males,70-74,75,27.9
Actual,Melanoma of the skin,1995,Males,75-79,96,56.8
Actual,Melanoma of the skin,1995,Males,80-84,49,47.9
Actual,Melanoma of the skin,1995,Males,85-89,29,68.9
Actual,Melanoma of the skin,1995,Males,90+,6,41.4
Actual,Melanoma of the skin,1995,Males,All ages combined,601,6.7
Actual,Melanoma of the skin,1996,Males,00-04,0,0.0
Actual,Melanoma of the skin,1996,Males,05-09,0,0.0
Actual,Melanoma of the skin,1996,Males,10-14,0,0.0
Actual,Melanoma of the skin,1996,Males,15-19,2,0.3
Actual,Melanoma of the skin,1996,Males,20-24,2,0.3
Actual,Melanoma of the skin,1996,Males,25-29,10,1.4
Actual,Melanoma of the skin,1996,Males,30-34,15,2.1
Actual,Melanoma of the skin,1996,Males,35-39,27,3.7
Actual,Melanoma of the skin,1996,Males,40-44,19,2.8
Actual,Melanoma of the skin,1996,Males,45-49,39,6.0
Actual,Melanoma of the skin,1996,Males,50-54,40,7.8
Actual,Melanoma of the skin,1996,Males,55-59,31,7.4
Actual,Melanoma of the skin,1996,Males,60-64,55,15.6
Actual,Melanoma of the skin,1996,Males,65-69,83,24.7
Actual,Melanoma of the skin,1996,Males,70-74,68,24.7
Actual,Melanoma of the skin,1996,Males,75-79,88,49.2
Actual,Melanoma of the skin,1996,Males,80-84,56,53.2
Actual,Melanoma of the skin,1996,Males,85-89,37,83.1
Actual,Melanoma of the skin,1996,Males,90+,10,64.5
Actual,Melanoma of the skin,1996,Males,All ages combined,582,6.4
Actual,Melanoma of the skin,1997,Males,00-04,0,0.0
Actual,Melanoma of the skin,1997,Males,05-09,0,0.0
Actual,Melanoma of the skin,1997,Males,10-14,0,0.0
Actual,Melanoma of the skin,1997,Males,15-19,1,0.2
Actual,Melanoma of the skin,1997,Males,20-24,2,0.3
Actual,Melanoma of the skin,1997,Males,25-29,4,0.6
Actual,Melanoma of the skin,1997,Males,30-34,10,1.4
Actual,Melanoma of the skin,1997,Males,35-39,14,1.9
Actual,Melanoma of the skin,1997,Males,40-44,31,4.5
Actual,Melanoma of the skin,1997,Males,45-49,40,6.2
Actual,Melanoma of the skin,1997,Males,50-54,42,7.6
Actual,Melanoma of the skin,1997,Males,55-59,46,10.6
Actual,Melanoma of the skin,1997,Males,60-64,60,16.7
Actual,Melanoma of the skin,1997,Males,65-69,84,25.0
Actual,Melanoma of the skin,1997,Males,70-74,79,28.2
Actual,Melanoma of the skin,1997,Males,75-79,76,40.2
Actual,Melanoma of the skin,1997,Males,80-84,65,60.1
Actual,Melanoma of the skin,1997,Males,85-89,17,36.0
Actual,Melanoma of the skin,1997,Males,90+,6,36.5
Actual,Melanoma of the skin,1997,Males,All ages combined,577,6.3
Actual,Melanoma of the skin,1998,Males,00-04,0,0.0
Actual,Melanoma of the skin,1998,Males,05-09,0,0.0
Actual,Melanoma of the skin,1998,Males,10-14,0,0.0
Actual,Melanoma of the skin,1998,Males,15-19,0,0.0
Actual,Melanoma of the skin,1998,Males,20-24,1,0.1
Actual,Melanoma of the skin,1998,Males,25-29,11,1.5
Actual,Melanoma of the skin,1998,Males,30-34,13,1.9
Actual,Melanoma of the skin,1998,Males,35-39,21,2.8
Actual,Melanoma of the skin,1998,Males,40-44,22,3.2
Actual,Melanoma of the skin,1998,Males,45-49,41,6.3
Actual,Melanoma of the skin,1998,Males,50-54,48,8.2
Actual,Melanoma of the skin,1998,Males,55-59,38,8.5
Actual,Melanoma of the skin,1998,Males,60-64,73,19.7
Actual,Melanoma of the skin,1998,Males,65-69,73,21.9
Actual,Melanoma of the skin,1998,Males,70-74,110,38.4
Actual,Melanoma of the skin,1998,Males,75-79,75,37.6
Actual,Melanoma of the skin,1998,Males,80-84,57,51.7
Actual,Melanoma of the skin,1998,Males,85-89,25,49.7
Actual,Melanoma of the skin,1998,Males,90+,15,85.4
Actual,Melanoma of the skin,1998,Males,All ages combined,623,6.7
Actual,Melanoma of the skin,1999,Males,00-04,0,0.0
Actual,Melanoma of the skin,1999,Males,05-09,0,0.0
Actual,Melanoma of the skin,1999,Males,10-14,0,0.0
Actual,Melanoma of the skin,1999,Males,15-19,0,0.0
Actual,Melanoma of the skin,1999,Males,20-24,3,0.5
Actual,Melanoma of the skin,1999,Males,25-29,7,1.0
Actual,Melanoma of the skin,1999,Males,30-34,10,1.4
Actual,Melanoma of the skin,1999,Males,35-39,17,2.3
Actual,Melanoma of the skin,1999,Males,40-44,27,3.8
Actual,Melanoma of the skin,1999,Males,45-49,37,5.6
Actual,Melanoma of the skin,1999,Males,50-54,45,7.4
Actual,Melanoma of the skin,1999,Males,55-59,69,14.8
Actual,Melanoma of the skin,1999,Males,60-64,51,13.3
Actual,Melanoma of the skin,1999,Males,65-69,73,22.0
Actual,Melanoma of the skin,1999,Males,70-74,93,31.8
Actual,Melanoma of the skin,1999,Males,75-79,83,39.3
Actual,Melanoma of the skin,1999,Males,80-84,71,63.4
Actual,Melanoma of the skin,1999,Males,85-89,40,74.9
Actual,Melanoma of the skin,1999,Males,90+,15,79.1
Actual,Melanoma of the skin,1999,Males,All ages combined,641,6.9
Actual,Melanoma of the skin,2000,Males,00-04,0,0.0
Actual,Melanoma of the skin,2000,Males,05-09,0,0.0
Actual,Melanoma of the skin,2000,Males,10-14,0,0.0
Actual,Melanoma of the skin,2000,Males,15-19,2,0.3
Actual,Melanoma of the skin,2000,Males,20-24,2,0.3
Actual,Melanoma of the skin,2000,Males,25-29,3,0.4
Actual,Melanoma of the skin,2000,Males,30-34,8,1.1
Actual,Melanoma of the skin,2000,Males,35-39,16,2.2
Actual,Melanoma of the skin,2000,Males,40-44,24,3.4
Actual,Melanoma of the skin,2000,Males,45-49,28,4.2
Actual,Melanoma of the skin,2000,Males,50-54,43,6.8
Actual,Melanoma of the skin,2000,Males,55-59,47,9.6
Actual,Melanoma of the skin,2000,Males,60-64,62,15.6
Actual,Melanoma of the skin,2000,Males,65-69,61,18.5
Actual,Melanoma of the skin,2000,Males,70-74,110,37.0
Actual,Melanoma of the skin,2000,Males,75-79,95,43.5
Actual,Melanoma of the skin,2000,Males,80-84,73,61.8
Actual,Melanoma of the skin,2000,Males,85-89,30,53.2
Actual,Melanoma of the skin,2000,Males,90+,13,63.1
Actual,Melanoma of the skin,2000,Males,All ages combined,617,6.5
Actual,Melanoma of the skin,2001,Males,00-04,0,0.0
Actual,Melanoma of the skin,2001,Males,05-09,0,0.0
Actual,Melanoma of the skin,2001,Males,10-14,0,0.0
Actual,Melanoma of the skin,2001,Males,15-19,2,0.3
Actual,Melanoma of the skin,2001,Males,20-24,7,1.1
Actual,Melanoma of the skin,2001,Males,25-29,7,1.0
Actual,Melanoma of the skin,2001,Males,30-34,7,1.0
Actual,Melanoma of the skin,2001,Males,35-39,23,3.1
Actual,Melanoma of the skin,2001,Males,40-44,31,4.2
Actual,Melanoma of the skin,2001,Males,45-49,32,4.8
Actual,Melanoma of the skin,2001,Males,50-54,45,6.9
Actual,Melanoma of the skin,2001,Males,55-59,58,11.4
Actual,Melanoma of the skin,2001,Males,60-64,68,16.5
Actual,Melanoma of the skin,2001,Males,65-69,73,21.9
Actual,Melanoma of the skin,2001,Males,70-74,112,37.1
Actual,Melanoma of the skin,2001,Males,75-79,115,50.9
Actual,Melanoma of the skin,2001,Males,80-84,52,40.8
Actual,Melanoma of the skin,2001,Males,85-89,29,49.1
Actual,Melanoma of the skin,2001,Males,90+,23,103.0
Actual,Melanoma of the skin,2001,Males,All ages combined,684,7.2
Actual,Melanoma of the skin,2002,Males,00-04,0,0.0
Actual,Melanoma of the skin,2002,Males,05-09,0,0.0
Actual,Melanoma of the skin,2002,Males,10-14,0,0.0
Actual,Melanoma of the skin,2002,Males,15-19,0,0.0
Actual,Melanoma of the skin,2002,Males,20-24,5,0.7
Actual,Melanoma of the skin,2002,Males,25-29,6,0.9
Actual,Melanoma of the skin,2002,Males,30-34,11,1.5
Actual,Melanoma of the skin,2002,Males,35-39,16,2.2
Actual,Melanoma of the skin,2002,Males,40-44,33,4.4
Actual,Melanoma of the skin,2002,Males,45-49,36,5.3
Actual,Melanoma of the skin,2002,Males,50-54,45,7.0
Actual,Melanoma of the skin,2002,Males,55-59,60,11.0
Actual,Melanoma of the skin,2002,Males,60-64,63,14.9
Actual,Melanoma of the skin,2002,Males,65-69,89,26.1
Actual,Melanoma of the skin,2002,Males,70-74,102,33.8
Actual,Melanoma of the skin,2002,Males,75-79,96,41.5
Actual,Melanoma of the skin,2002,Males,80-84,84,61.9
Actual,Melanoma of the skin,2002,Males,85-89,58,94.5
Actual,Melanoma of the skin,2002,Males,90+,19,81.7
Actual,Melanoma of the skin,2002,Males,All ages combined,724,7.5
Actual,Melanoma of the skin,2003,Males,00-04,0,0.0
Actual,Melanoma of the skin,2003,Males,05-09,0,0.0
Actual,Melanoma of the skin,2003,Males,10-14,0,0.0
Actual,Melanoma of the skin,2003,Males,15-19,2,0.3
Actual,Melanoma of the skin,2003,Males,20-24,2,0.3
Actual,Melanoma of the skin,2003,Males,25-29,5,0.7
Actual,Melanoma of the skin,2003,Males,30-34,5,0.7
Actual,Melanoma of the skin,2003,Males,35-39,17,2.4
Actual,Melanoma of the skin,2003,Males,40-44,29,3.8
Actual,Melanoma of the skin,2003,Males,45-49,44,6.4
Actual,Melanoma of the skin,2003,Males,50-54,53,8.2
Actual,Melanoma of the skin,2003,Males,55-59,67,11.6
Actual,Melanoma of the skin,2003,Males,60-64,76,17.5
Actual,Melanoma of the skin,2003,Males,65-69,88,25.1
Actual,Melanoma of the skin,2003,Males,70-74,91,30.4
Actual,Melanoma of the skin,2003,Males,75-79,111,46.7
Actual,Melanoma of the skin,2003,Males,80-84,102,70.9
Actual,Melanoma of the skin,2003,Males,85-89,58,92.3
Actual,Melanoma of the skin,2003,Males,90+,14,57.6
Actual,Melanoma of the skin,2003,Males,All ages combined,764,7.8
Actual,Melanoma of the skin,2004,Males,00-04,0,0.0
Actual,Melanoma of the skin,2004,Males,05-09,0,0.0
Actual,Melanoma of the skin,2004,Males,10-14,0,0.0
Actual,Melanoma of the skin,2004,Males,15-19,0,0.0
Actual,Melanoma of the skin,2004,Males,20-24,6,0.9
Actual,Melanoma of the skin,2004,Males,25-29,5,0.7
Actual,Melanoma of the skin,2004,Males,30-34,13,1.7
Actual,Melanoma of the skin,2004,Males,35-39,16,2.2
Actual,Melanoma of the skin,2004,Males,40-44,27,3.6
Actual,Melanoma of the skin,2004,Males,45-49,45,6.4
Actual,Melanoma of the skin,2004,Males,50-54,76,11.7
Actual,Melanoma of the skin,2004,Males,55-59,76,12.7
Actual,Melanoma of the skin,2004,Males,60-64,70,15.5
Actual,Melanoma of the skin,2004,Males,65-69,89,24.6
Actual,Melanoma of the skin,2004,Males,70-74,81,27.2
Actual,Melanoma of the skin,2004,Males,75-79,128,52.7
Actual,Melanoma of the skin,2004,Males,80-84,105,69.0
Actual,Melanoma of the skin,2004,Males,85-89,59,92.0
Actual,Melanoma of the skin,2004,Males,90+,19,74.0
Actual,Melanoma of the skin,2004,Males,All ages combined,815,8.2
Actual,Melanoma of the skin,2005,Males,00-04,0,0.0
Actual,Melanoma of the skin,2005,Males,05-09,0,0.0
Actual,Melanoma of the skin,2005,Males,10-14,0,0.0
Actual,Melanoma of the skin,2005,Males,15-19,0,0.0
Actual,Melanoma of the skin,2005,Males,20-24,0,0.0
Actual,Melanoma of the skin,2005,Males,25-29,10,1.5
Actual,Melanoma of the skin,2005,Males,30-34,18,2.4
Actual,Melanoma of the skin,2005,Males,35-39,12,1.6
Actual,Melanoma of the skin,2005,Males,40-44,35,4.6
Actual,Melanoma of the skin,2005,Males,45-49,31,4.3
Actual,Melanoma of the skin,2005,Males,50-54,53,8.0
Actual,Melanoma of the skin,2005,Males,55-59,91,14.8
Actual,Melanoma of the skin,2005,Males,60-64,79,16.8
Actual,Melanoma of the skin,2005,Males,65-69,89,23.9
Actual,Melanoma of the skin,2005,Males,70-74,107,36.0
Actual,Melanoma of the skin,2005,Males,75-79,119,48.1
Actual,Melanoma of the skin,2005,Males,80-84,123,77.7
Actual,Melanoma of the skin,2005,Males,85-89,65,93.9
Actual,Melanoma of the skin,2005,Males,90+,28,102.6
Actual,Melanoma of the skin,2005,Males,All ages combined,860,8.6
Actual,Melanoma of the skin,2006,Males,00-04,0,0.0
Actual,Melanoma of the skin,2006,Males,05-09,1,0.1
Actual,Melanoma of the skin,2006,Males,10-14,0,0.0
Actual,Melanoma of the skin,2006,Males,15-19,2,0.3
Actual,Melanoma of the skin,2006,Males,20-24,2,0.3
Actual,Melanoma of the skin,2006,Males,25-29,7,1.0
Actual,Melanoma of the skin,2006,Males,30-34,7,1.0
Actual,Melanoma of the skin,2006,Males,35-39,17,2.3
Actual,Melanoma of the skin,2006,Males,40-44,26,3.5
Actual,Melanoma of the skin,2006,Males,45-49,35,4.8
Actual,Melanoma of the skin,2006,Males,50-54,36,5.4
Actual,Melanoma of the skin,2006,Males,55-59,58,9.2
Actual,Melanoma of the skin,2006,Males,60-64,73,14.9
Actual,Melanoma of the skin,2006,Males,65-69,85,22.2
Actual,Melanoma of the skin,2006,Males,70-74,109,36.3
Actual,Melanoma of the skin,2006,Males,75-79,133,53.2
Actual,Melanoma of the skin,2006,Males,80-84,112,68.1
Actual,Melanoma of the skin,2006,Males,85-89,64,85.7
Actual,Melanoma of the skin,2006,Males,90+,28,97.8
Actual,Melanoma of the skin,2006,Males,All ages combined,795,7.8
Actual,Melanoma of the skin,2007,Males,00-04,0,0.0
Actual,Melanoma of the skin,2007,Males,05-09,0,0.0
Actual,Melanoma of the skin,2007,Males,10-14,0,0.0
Actual,Melanoma of the skin,2007,Males,15-19,0,0.0
Actual,Melanoma of the skin,2007,Males,20-24,3,0.4
Actual,Melanoma of the skin,2007,Males,25-29,7,1.0
Actual,Melanoma of the skin,2007,Males,30-34,5,0.7
Actual,Melanoma of the skin,2007,Males,35-39,20,2.6
Actual,Melanoma of the skin,2007,Males,40-44,25,3.3
Actual,Melanoma of the skin,2007,Males,45-49,48,6.4
Actual,Melanoma of the skin,2007,Males,50-54,49,7.2
Actual,Melanoma of the skin,2007,Males,55-59,85,13.6
Actual,Melanoma of the skin,2007,Males,60-64,95,18.0
Actual,Melanoma of the skin,2007,Males,65-69,80,20.1
Actual,Melanoma of the skin,2007,Males,70-74,101,32.8
Actual,Melanoma of the skin,2007,Males,75-79,141,56.1
Actual,Melanoma of the skin,2007,Males,80-84,119,69.9
Actual,Melanoma of the skin,2007,Males,85-89,78,96.7
Actual,Melanoma of the skin,2007,Males,90+,34,112.4
Actual,Melanoma of the skin,2007,Males,All ages combined,890,8.6
Actual,Melanoma of the skin,2008,Males,00-04,0,0.0
Actual,Melanoma of the skin,2008,Males,05-09,0,0.0
Actual,Melanoma of the skin,2008,Males,10-14,0,0.0
Actual,Melanoma of the skin,2008,Males,15-19,1,0.1
Actual,Melanoma of the skin,2008,Males,20-24,4,0.5
Actual,Melanoma of the skin,2008,Males,25-29,5,0.7
Actual,Melanoma of the skin,2008,Males,30-34,13,1.8
Actual,Melanoma of the skin,2008,Males,35-39,19,2.4
Actual,Melanoma of the skin,2008,Males,40-44,23,3.1
Actual,Melanoma of the skin,2008,Males,45-49,31,4.1
Actual,Melanoma of the skin,2008,Males,50-54,43,6.2
Actual,Melanoma of the skin,2008,Males,55-59,91,14.4
Actual,Melanoma of the skin,2008,Males,60-64,88,15.7
Actual,Melanoma of the skin,2008,Males,65-69,114,27.7
Actual,Melanoma of the skin,2008,Males,70-74,111,34.9
Actual,Melanoma of the skin,2008,Males,75-79,146,58.0
Actual,Melanoma of the skin,2008,Males,80-84,142,80.7
Actual,Melanoma of the skin,2008,Males,85-89,78,90.7
Actual,Melanoma of the skin,2008,Males,90+,33,105.4
Actual,Melanoma of the skin,2008,Males,All ages combined,942,8.9
Actual,Melanoma of the skin,2009,Males,00-04,0,0.0
Actual,Melanoma of the skin,2009,Males,05-09,1,0.1
Actual,Melanoma of the skin,2009,Males,10-14,0,0.0
Actual,Melanoma of the skin,2009,Males,15-19,0,0.0
Actual,Melanoma of the skin,2009,Males,20-24,1,0.1
Actual,Melanoma of the skin,2009,Males,25-29,3,0.4
Actual,Melanoma of the skin,2009,Males,30-34,15,2.0
Actual,Melanoma of the skin,2009,Males,35-39,16,2.0
Actual,Melanoma of the skin,2009,Males,40-44,24,3.2
Actual,Melanoma of the skin,2009,Males,45-49,34,4.4
Actual,Melanoma of the skin,2009,Males,50-54,56,7.9
Actual,Melanoma of the skin,2009,Males,55-59,69,10.8
Actual,Melanoma of the skin,2009,Males,60-64,96,16.6
Actual,Melanoma of the skin,2009,Males,65-69,112,26.0
Actual,Melanoma of the skin,2009,Males,70-74,132,40.0
Actual,Melanoma of the skin,2009,Males,75-79,123,48.7
Actual,Melanoma of the skin,2009,Males,80-84,151,83.4
Actual,Melanoma of the skin,2009,Males,85-89,79,86.4
Actual,Melanoma of the skin,2009,Males,90+,36,110.7
Actual,Melanoma of the skin,2009,Males,All ages combined,948,8.8
Actual,Melanoma of the skin,2010,Males,00-04,1,0.1
Actual,Melanoma of the skin,2010,Males,05-09,0,0.0
Actual,Melanoma of the skin,2010,Males,10-14,0,0.0
Actual,Melanoma of the skin,2010,Males,15-19,1,0.1
Actual,Melanoma of the skin,2010,Males,20-24,0,0.0
Actual,Melanoma of the skin,2010,Males,25-29,6,0.7
Actual,Melanoma of the skin,2010,Males,30-34,10,1.3
Actual,Melanoma of the skin,2010,Males,35-39,19,2.4
Actual,Melanoma of the skin,2010,Males,40-44,17,2.2
Actual,Melanoma of the skin,2010,Males,45-49,37,4.8
Actual,Melanoma of the skin,2010,Males,50-54,47,6.5
Actual,Melanoma of the skin,2010,Males,55-59,77,11.9
Actual,Melanoma of the skin,2010,Males,60-64,112,18.8
Actual,Melanoma of the skin,2010,Males,65-69,115,25.5
Actual,Melanoma of the skin,2010,Males,70-74,128,37.2
Actual,Melanoma of the skin,2010,Males,75-79,122,48.1
Actual,Melanoma of the skin,2010,Males,80-84,147,78.9
Actual,Melanoma of the skin,2010,Males,85-89,105,109.1
Actual,Melanoma of the skin,2010,Males,90+,40,113.0
Actual,Melanoma of the skin,2010,Males,All ages combined,984,9.0
Actual,Melanoma of the skin,2011,Males,00-04,0,0.0
Actual,Melanoma of the skin,2011,Males,05-09,0,0.0
Actual,Melanoma of the skin,2011,Males,10-14,0,0.0
Actual,Melanoma of the skin,2011,Males,15-19,0,0.0
Actual,Melanoma of the skin,2011,Males,20-24,1,0.1
Actual,Melanoma of the skin,2011,Males,25-29,10,1.2
Actual,Melanoma of the skin,2011,Males,30-34,10,1.3
Actual,Melanoma of the skin,2011,Males,35-39,12,1.5
Actual,Melanoma of the skin,2011,Males,40-44,31,3.9
Actual,Melanoma of the skin,2011,Males,45-49,34,4.4
Actual,Melanoma of the skin,2011,Males,50-54,54,7.3
Actual,Melanoma of the skin,2011,Males,55-59,80,12.1
Actual,Melanoma of the skin,2011,Males,60-64,115,18.8
Actual,Melanoma of the skin,2011,Males,65-69,112,23.6
Actual,Melanoma of the skin,2011,Males,70-74,141,39.5
Actual,Melanoma of the skin,2011,Males,75-79,157,60.8
Actual,Melanoma of the skin,2011,Males,80-84,149,78.2
Actual,Melanoma of the skin,2011,Males,85-89,109,108.0
Actual,Melanoma of the skin,2011,Males,90+,60,157.3
Actual,Melanoma of the skin,2011,Males,All ages combined,"1,075",9.7
Actual,Melanoma of the skin,2012,Males,00-04,0,0.0
Actual,Melanoma of the skin,2012,Males,05-09,0,0.0
Actual,Melanoma of the skin,2012,Males,10-14,0,0.0
Actual,Melanoma of the skin,2012,Males,15-19,1,0.1
Actual,Melanoma of the skin,2012,Males,20-24,1,0.1
Actual,Melanoma of the skin,2012,Males,25-29,10,1.2
Actual,Melanoma of the skin,2012,Males,30-34,7,0.9
Actual,Melanoma of the skin,2012,Males,35-39,16,2.1
Actual,Melanoma of the skin,2012,Males,40-44,15,1.9
Actual,Melanoma of the skin,2012,Males,45-49,34,4.5
Actual,Melanoma of the skin,2012,Males,50-54,49,6.5
Actual,Melanoma of the skin,2012,Males,55-59,61,9.1
Actual,Melanoma of the skin,2012,Males,60-64,107,17.6
Actual,Melanoma of the skin,2012,Males,65-69,118,23.2
Actual,Melanoma of the skin,2012,Males,70-74,148,40.0
Actual,Melanoma of the skin,2012,Males,75-79,147,55.1
Actual,Melanoma of the skin,2012,Males,80-84,151,78.4
Actual,Melanoma of the skin,2012,Males,85-89,118,112.0
Actual,Melanoma of the skin,2012,Males,90+,60,144.0
Actual,Melanoma of the skin,2012,Males,All ages combined,"1,043",9.2
Actual,Melanoma of the skin,2013,Males,00-04,0,0.0
Actual,Melanoma of the skin,2013,Males,05-09,0,0.0
Actual,Melanoma of the skin,2013,Males,10-14,0,0.0
Actual,Melanoma of the skin,2013,Males,15-19,0,0.0
Actual,Melanoma of the skin,2013,Males,20-24,0,0.0
Actual,Melanoma of the skin,2013,Males,25-29,6,0.7
Actual,Melanoma of the skin,2013,Males,30-34,7,0.8
Actual,Melanoma of the skin,2013,Males,35-39,11,1.4
Actual,Melanoma of the skin,2013,Males,40-44,29,3.5
Actual,Melanoma of the skin,2013,Males,45-49,35,4.6
Actual,Melanoma of the skin,2013,Males,50-54,65,8.5
Actual,Melanoma of the skin,2013,Males,55-59,73,10.7
Actual,Melanoma of the skin,2013,Males,60-64,115,18.7
Actual,Melanoma of the skin,2013,Males,65-69,149,27.8
